mal_id,url,title,title_english,title_japanese,type,source,episodes,status,duration,rating,score,rank,popularity,members,favorites,synopsis,season,year,studios,genres,images.jpg.image_url,trailer.url,aired.from,aired.to,broadcast.string
60642,https://myanimelist.net/anime/60642/Yuusha-chan_no_Bouken_wa_Owatteshimatta,Yuusha-chan no Bouken wa Owatteshimatta!,,勇者ちゃんの冒険は終わってしまった!,OVA,Manga,,Currently Airing,15 min,Rx - Hentai,6.2,,15489,723,0,,,,Mousou Senka,Hentai,https://cdn.myanimelist.net/images/anime/1171/147233.jpg,,2025-02-28T00:00:00+00:00,,
58395,https://myanimelist.net/anime/58395/Neko_ni_Tensei_shita_Ojisan,Neko ni Tensei shita Ojisan,,ねこに転生したおじさん,TV,Web manga,,Currently Airing,1 min,G - All Ages,6.18,9008,11258,2484,15,"Once an average office worker, an old man finds himself reincarnated as a sweet little cat named Pun-chan. Unsure of how he got into this position, he tries to find his way around in his new body. However, the cat soon runs into familiar faces—including his former boss, who quickly becomes fond of him. Regardless, there does not seem to be a dull day ahead for Pun-chan as he learns to adapt to his new life.

[Written by MAL Rewrite]",fall,2024,Studio Eight Color,Comedy,https://cdn.myanimelist.net/images/anime/1659/144170.jpg,https://www.youtube.com/watch?v=98wAwY4S6Xw,2024-10-07T00:00:00+00:00,,Mondays at 13:00 (JST)
2406,https://myanimelist.net/anime/2406/Sazae-san,Sazae-san,Mrs. Sazae,サザエさん,TV,4-koma manga,,Currently Airing,24 min,G - All Ages,6.15,9184,7144,8912,39,"The main character is a mother named Sazae-san. She lives in a house with her husband, her kids and her parents. The show is the ultimate family program and tends to follow traditional themes. Think of this show as the Japanese equivalent to ""The Partridge Family"" and you'll get a good feel for this show's atmosphere. Don't expect to see things like violence, swearing, kung-fu action or magical girls. The plots are more like ""Today, Sazae-san goes to the new mall and gets lost"". Such ""boring"" plotlines and the simplistic art are often a turn-off to non-Japanese audiences, but most Japanese find the show incredibly good. As a result, it continues to be one of the top ratings grabbers on TV and is one of the few anime that is considered ""acceptable"" by adults. 

(Source: AniDB)",fall,1969,Eiken,"Comedy, Slice of Life",https://cdn.myanimelist.net/images/anime/1008/98996.jpg,,1969-10-05T00:00:00+00:00,,Sundays at 18:30 (JST)
42141,https://myanimelist.net/anime/42141/Kanojo_ga_Yatsu_ni_Idakareta_Hi,Kanojo ga Yatsu ni Idakareta Hi,,彼女がヤツに抱かれたヒ,OVA,Original,,Currently Airing,25 min,Rx - Hentai,6.14,,8815,5287,25,,,,Nur,Hentai,https://cdn.myanimelist.net/images/anime/1954/109495.jpg,,2020-08-28T00:00:00+00:00,,
59745,https://myanimelist.net/anime/59745/Chotto_dake_Ai_ga_Omoi_Dark_Elf_ga_Isekai_kara_Oikaketekita,Chotto dake Ai ga Omoi Dark Elf ga Isekai kara Oikaketekita,Yandere Dark Elf: She Chased Me All the Way From Another World!,ちょっとだけ愛が重いダークエルフが異世界から追いかけてきた,TV,Web manga,,Currently Airing,12 min,R+ - Mild Nudity,6.13,,5888,14267,43,"Hinata did it. He got reincarnated into another world, took up the mantle of Hero, and slew the dreaded Demon Lord alongside his party of fellow adventurers. As his reward, he's returned to Earth to resume a normal life. Or it would be if it wasn't for the fact that his dark elf companion Mariabelle decided to travel to Earth to come and live with him! Now she uses her arcane talents to ward off any potential romantic rivals and capture Hinata's affection.

(Source: Seven Seas Entertainment)",spring,2025,Elias,"Comedy, Fantasy, Erotica",https://cdn.myanimelist.net/images/anime/1192/148314.jpg,https://www.youtube.com/watch?v=G8qds5yNqrA,2025-04-07T00:00:00+00:00,,Mondays at 01:05 (JST)
29643,https://myanimelist.net/anime/29643/6HP_Six_Hearts_Princess,6HP (Six Hearts Princess),,6HP(シックスハートプリンセス),TV Special,Original,,Currently Airing,24 min,PG-13 - Teens 13 or older,6.1,9472,7997,6717,12,,,,Poncotan,Fantasy,https://cdn.myanimelist.net/images/anime/1905/145992.jpg,https://www.youtube.com/watch?v=Fcn0tj_6sbI,2016-12-30T00:00:00+00:00,,
59070,https://myanimelist.net/anime/59070/Guilty_Gear_Strive__Dual_Rulers,Guilty Gear Strive: Dual Rulers,Guilty Gear Strive: Dual Rulers,GUILTY GEAR STRIVE: DUAL RULERS,TV,Game,,Currently Airing,23 min,PG-13 - Teens 13 or older,6.06,9669,6057,13297,41,"After the decline of the once robust fields of science and technology, a new energy source known as magic fuels the modern era. Humanity creates forbidden biological weapons: Gears. Those Gears eventually stand against humanity in a rebellion. Although they manage to overcome in the struggle for survival known as the Crusades, humanity's losses are so great that even after several decades pass, their emotional wounds remain unable to fully heal.

Sin Kiske, the child of a human and a Gear, heads to his father Ky and mother Dizzy's wedding ceremony. Their wedding breaks the ultimate taboo: a union between a human and a Gear. Even with the world at peace, it took many years for such a ceremony to come to fruition. Despite the complex array of emotions surrounding it, the wedding ceremony is met with blessings. When suddenly, a mysterious girl appears... The fated child inheriting Gear blood–and the mysterious girl who despises Gears. Their meeting would shake the world.

(Source: Official site)",spring,2025,SANZIGEN,Action,https://cdn.myanimelist.net/images/anime/1199/147623.jpg,https://www.youtube.com/watch?v=pV7AYA50Dd4,2025-04-05T00:00:00+00:00,,Saturdays at 22:30 (JST)
42295,https://myanimelist.net/anime/42295/Fushigi_Dagashiya__Zenitendou,Fushigi Dagashiya: Zenitendou,,ふしぎ駄菓子屋 銭天堂,TV,Novel,,Currently Airing,10 min,G - All Ages,6.02,9905,11823,2101,5,"Zenitendo is a mysterious candy store that only lucky people can reach. All the candy recommended by Beniko, the owner of the store, is perfectly suited to the buyer's troubles. However, it depends on whether the candy will be used or eaten correctly that it can bring happiness or misfortune.

(Source: MAL News)",fall,2020,"Toei Animation, Gallop, Kanaban Graphics",Mystery,https://cdn.myanimelist.net/images/anime/1544/141797.jpg,,2020-09-08T00:00:00+00:00,,Tuesdays at 18:45 (JST)
57595,https://myanimelist.net/anime/57595/Pokemon_Sleep_CMs,Pokemon Sleep CMs,,ポケモンスリープ CMs,CM,Game,,Currently Airing,30 sec,G - All Ages,6.02,,18479,396,0,Animated commercials for Pokemon Sleep.,,,"Shirogumi, Polygon Pictures, Ijigen Tokyo","Fantasy, Slice of Life",https://cdn.myanimelist.net/images/anime/1657/140542.jpg,,2023-12-21T00:00:00+00:00,,
8336,https://myanimelist.net/anime/8336/Hanakappa,Hanakappa,,はなかっぱ,TV,Picture book,,Currently Airing,10 min,PG - Children,6,9996,14281,1023,0,Story about Kappa with flowers on their heads.,spring,2010,"Xebec, OLM",Comedy,https://cdn.myanimelist.net/images/anime/1105/90503.jpg,https://www.youtube.com/watch?v=y347zooOegQ,2010-03-29T00:00:00+00:00,,Not scheduled once per week
59697,https://myanimelist.net/anime/59697/Bishoku-ke_no_Rule,Bishoku-ke no Rule,,卑触家のルール,OVA,Original,,Currently Airing,22 min,Rx - Hentai,5.98,,13098,1407,4,"Serious and responsible, Reyna wants to financially help her single mother. She signs up for a dating app to earn extra money on paid dates. Full of worries and worries, the girl goes on a first date, where she tries to negotiate like an adult, but quickly succumbs to the promise of good money. The man turns out to be her uncle, businessman Yuma. After the conversation, he grabs the confused niece by the hand and for some reason leads her to a public toilet.",,,Nur,Hentai,https://cdn.myanimelist.net/images/anime/1314/145163.jpg,,2024-11-29T00:00:00+00:00,,
58122,https://myanimelist.net/anime/58122/Succubus_★_Connect,Succubus ★ Connect!,,サキュバス★コネクト!,OVA,Game,,Currently Airing,16 min,Rx - Hentai,5.96,,11871,2073,4,"Yuina loves her non-biological big brother. One night as she thinks about her brother, she suddenly finds herself in a new world. She gets harassed by a man, whereupon a succubus appears in front of her and saves her. Succu, the succubus, explains to Yuina that she can return to her old world via a portal. In order to create a large enough portal she has to become a succubus herself and in order to do that she has to seduce enough men and so the adventure of Yuina and Succu begins.",,,Majin,Hentai,https://cdn.myanimelist.net/images/anime/1193/142060.jpg,,2024-04-26T00:00:00+00:00,,
59199,https://myanimelist.net/anime/59199/Classic★Stars,Classic★Stars,Classic★Stars,クラシック★スターズ,TV,Original,13,Currently Airing,23 min per ep,PG-13 - Teens 13 or older,5.93,10364,10402,3186,10,"Gloria Private Academy is a school where promising young people gather in all fields of entertainment, including music, art, and sports. In the music department, those who match the ""talent"" of great musicians are transplanted with a ""gift"" into their bodies and are called by the name of that musician. Beethoven, a young man who was discovered to be compatible after an injury, is one of them. After transferring to the school, Beethoven meets classmates with different gifts and discovers the charm of music, while aiming to win the competition.

(Source: Official Site, translated)",spring,2025,Platinum Vision,,https://cdn.myanimelist.net/images/anime/1564/148380.jpg,https://www.youtube.com/watch?v=BnI0BqkjOrw,2025-04-06T00:00:00+00:00,,Sundays at 01:00 (JST)
36639,https://myanimelist.net/anime/36639/Shadowverse_PVs,Shadowverse PVs,Shadowverse,Shadowverse シャドウバース,PV,Card game,,Currently Airing,1 min,G - All Ages,5.9,,13469,1265,1,Assorted animated videos for Cygames' Shadowverse digital TCG. Japanese and English versions of these animated features were released on the same day on Cygames' official YouTube channel and at a later date on the Shadowverse's official YouTube channel.,,,,Fantasy,https://cdn.myanimelist.net/images/anime/11/88535.jpg,,2015-10-16T00:00:00+00:00,,
59804,https://myanimelist.net/anime/59804/Oni_Chichi_Harem,Oni Chichi Harem,,おにちちハーレム,OVA,Manga,,Currently Airing,19 min,Rx - Hentai,5.84,,12633,1617,4,"Disillusioned with life and lost in thought, Noboru walks through a deep forest. Suddenly a woman of indescribable beauty appears before his eyes. She was so beautiful and sexy that the stunned guy could not keep his balance and fell off the cliff. But don't worry. Coming to his senses, Noboru discovers that he has found himself in a real man's paradise. And the local inhabitants, under the leadership of Daka, have already begun to rid the guy of despondency.",,,Blue bread,Hentai,https://cdn.myanimelist.net/images/anime/1237/145434.jpg,,2024-12-13T00:00:00+00:00,,
15407,https://myanimelist.net/anime/15407/Magical_Suite_Prism_Nana,Magical Suite Prism Nana,,まじかるすいーとプリズム・ナナ,OVA,Original,7,Currently Airing,30 min per ep,,5.83,10849,6925,9619,6,"In a future not too distant from ours, Nanagoo City is a beautiful city in Japan surrounded by mountains and ocean-sides. The sensitive, adolescent girls who live there are each opening up doors to their own, unique possibilities. No one wants to forget the path they take to adulthood.

(Source: ANN)",,,Shaft,Fantasy,https://cdn.myanimelist.net/images/anime/4/75803.jpg,https://www.youtube.com/watch?v=7aN30-umH4E,2015-11-29T00:00:00+00:00,,
37096,https://myanimelist.net/anime/37096/Puzzle___Dragon,Puzzle & Dragon,Puzzle & Dragon,パズドラ,TV,Game,,Currently Airing,24 min,PG - Children,5.83,10865,12369,1763,6,"The story is set in modern day Japan following the growth of the protagonist Taiga Akashi, an elementary school kid who wants to be a professional gamer someday. 

(Source: Crunchyroll)",spring,2018,Pierrot,,https://cdn.myanimelist.net/images/anime/1535/95070.jpg,https://www.youtube.com/watch?v=hL5nP9UTJVA,2018-04-02T00:00:00+00:00,,Mondays at 18:25 (JST)
59404,https://myanimelist.net/anime/59404/Mecha_Gishi_Resta_no_Daibouken,Mecha Gishi Resta no Daibouken,,メカ技師リスタの大冒険,OVA,Game,,Currently Airing,16 min,Rx - Hentai,5.77,,13706,1194,2,A mechanical engineer finds herself forced to fight some evil robots across the city controlled by an enemy she doesn't even know.,,,Majin,Hentai,https://cdn.myanimelist.net/images/anime/1814/144490.jpg,,2024-10-25T00:00:00+00:00,,
59173,https://myanimelist.net/anime/59173/Futsuma_jo_Charlotte,Futsuma *jo Charlotte,,祓魔○女シャルロット,OVA,Game,,Currently Airing,16 min,Rx - Hentai,5.77,,13003,1446,1,,,,Majin,Hentai,https://cdn.myanimelist.net/images/anime/1904/143783.jpg,,2024-09-27T00:00:00+00:00,,
60044,https://myanimelist.net/anime/60044/Shinsei_Kourin_Dacryon_Luna,Shinsei Kourin Dacryon Luna,,神聖昂燐ダクリュオン・ルナ,OVA,Visual novel,,Currently Airing,27 min,Rx - Hentai,5.75,,15098,815,2,"Cute friends Runa, Raina and Miyu study at the prestigious private school Etoile and spend a lot of time together doing a variety of teenage activities. As members of a journalism club, the girls downloaded an app called Angel Maker, which proved challenging. It was cursed by fallen angels, and the girlfriends received magical powers. As they say, with new power comes new responsibility. Ugly monsters sensed the newfound magic, and from that moment began the tireless struggle of brave magical girls for goodness and justice.",,,Anime Antenna Iinkai,Hentai,https://cdn.myanimelist.net/images/anime/1145/145920.jpg,,2024-12-06T00:00:00+00:00,,
59118,https://myanimelist.net/anime/59118/Reginetta-san_no_Bouken,Reginetta-san no Bouken,,リジネッタさんの冒険,OVA,Game,,Currently Airing,16 min,Rx - Hentai,5.72,,12580,1650,2,,,,Majin,Hentai,https://cdn.myanimelist.net/images/anime/1493/143667.jpg,,2024-08-30T00:00:00+00:00,,
35701,https://myanimelist.net/anime/35701/Shammy_to_Kage_Boy,Shammy to Kage Boy,,シャーミィとかげぼうや,TV Special,Original,,Currently Airing,5 min,G - All Ages,5.69,11498,19651,315,0,Shammy gets into a fight with a shadow boy.,,,,,https://cdn.myanimelist.net/images/anime/9/86117.jpg,,2016-10-20T00:00:00+00:00,,
60263,https://myanimelist.net/anime/60263/Agent_Blue,Agent Blue,,Agent Blue,ONA,Original,,Currently Airing,48 sec,R - 17+ (violence & profanity),5.62,11819,19825,304,0,,,,,Action,https://cdn.myanimelist.net/images/anime/1980/146609.jpg,,2024-11-09T00:00:00+00:00,,
58123,https://myanimelist.net/anime/58123/Dearest_Blue,Dearest Blue,,ディアレストブルー,OVA,Visual novel,,Currently Airing,23 min,Rx - Hentai,5.61,,11919,2042,5,"Rio and Mamoru are childhood friends and love each other, but have not yet managed to confess their feelings to each other. Rio won a beauty contest where she became an idol and now works under a big agency. There's just one problem: With her increasing popularity, Rio is falling into the eyes of some powerful malevolent men who are playing a more macabre game. This game is about watching Rio suffer and making her sacrifice everything. When Mamoru finds out about this, he sets his sights on protecting Rio, but will he really be able to protect her?",,,PoRO,Hentai,https://cdn.myanimelist.net/images/anime/1423/142059.jpg,,2024-04-26T00:00:00+00:00,,
58638,https://myanimelist.net/anime/58638/Ito_wo_Yoru,Ito wo Yoru,,糸を撚る,OVA,Manga,,Currently Airing,20 min,Rx - Hentai,5.59,,11907,2051,10,"A schoolgirl track and field athlete takes shelter from the rain at a lonely and secluded bus stop. Shortly after, a student otaku arrives at the same stop to seek shelter from the rain as well. As they talk, their dark desires show themselves and they both satisfy each other sexually.

(Source: TMDB)",,,Blue bread,Hentai,https://cdn.myanimelist.net/images/anime/1450/143221.jpg,,2024-07-19T00:00:00+00:00,,
56420,https://myanimelist.net/anime/56420/Haigakura,Haigakura,,ハイガクラ,TV,Manga,13,Currently Airing,23 min per ep,PG-13 - Teens 13 or older,5.58,11958,5963,13865,37,"The balance of the world is deeply shaken when malevolent gods known as the Four Perils break their seals and disappear together with eight million minor deities. In the absence of gods, lands become barren and famine looms in the country of the Eight Immortals. In order to restore the fragile harmony, kashi—gifted dancers and singers—must hunt the missing gods in other realms, use their performance skills to charm the deities, and seal them using the power of their rosaries.

Although a master dancer, Ichiyou is ridiculed by his peers for his lack of singing talent. Nonetheless, the young kashi is tasked by the Eight Immortals to bring back the Four Perils before the world plunges into complete chaos. Helped by his familiars Tenkou and Kaka, Ichiyou embarks on the perilous mission given to him, with his search leading him to modern-day Japan. If he hopes to save the world, Ichiyou must also uncover the truth behind the Four Perils' disappearance—but this event seems to be disturbingly intertwined with his own past.

[Written by MAL Rewrite]",fall,2024,Typhoon Graphics,"Adventure, Fantasy",https://cdn.myanimelist.net/images/anime/1214/142185.jpg,https://www.youtube.com/watch?v=xthFO1u_fy4,2024-10-07T00:00:00+00:00,,Mondays at 22:00 (JST)
50418,https://myanimelist.net/anime/50418/Ninjala_TV,Ninjala (TV),,ニンジャラ,TV,Game,,Currently Airing,23 min,PG - Children,5.56,12021,10547,3070,24,"The year is 20XX. The ninja, who once forged the history of Japan, were scattered across the country during the Meiji Restoration. As these ninja mingled with the other clans, their bloodline thinned, and they gradually faded from sight. The descendants of these ninja clans, seeking to preserve their heritage, formed the WNA (World Ninja Association) in the hope of carrying on their legacy.

And so it was that the WNA succeeded in developing Ninja-Gum, an art which could summon forth the strength of the Shinobi. And yet creating the most powerful Ninja-Gum requires the strongest of ninja DNA. So it was that the Ninjala Tournament was held, that the mightiest of all ninjas could be found... 

(Source: Official Game website)",winter,2022,OLM,Action,https://cdn.myanimelist.net/images/anime/1552/119871.jpg,,2022-01-08T00:00:00+00:00,,Saturdays at 07:00 (JST)
51870,https://myanimelist.net/anime/51870/Pokemon_de_Manabi_Asobu,"Pokemon de Manabi, Asobu",Pokémon Kids TV: Learn and play with Pokémon,ポケモンで学び、遊ぶ,ONA,Game,,Currently Airing,3 min,PG - Children,5.52,12153,14736,905,0,"A collaboration series between Wonder Lab's educational app ""Think!Think!"" and Pokémon Kids TV!

Let's solve the fun problems from ""Think!Think!"" and also meet some Pokémon on the way!

(Source: Official YouTube Channel)",,,,Comedy,https://cdn.myanimelist.net/images/anime/1790/123933.jpg,,2019-06-12T00:00:00+00:00,,
60147,https://myanimelist.net/anime/60147/Ikusei,Ikusei,,育精,OVA,Visual novel,,Currently Airing,15 min,Rx - Hentai,5.51,,12817,1527,4,,,,Suzuki Mirano,Hentai,https://cdn.myanimelist.net/images/anime/1523/146646.jpg,,2024-12-27T00:00:00+00:00,,
60147,https://myanimelist.net/anime/60147/Ikusei,Ikusei,,育精,OVA,Visual novel,,Currently Airing,15 min,Rx - Hentai,5.51,,12817,1527,4,,,,Suzuki Mirano,Hentai,https://cdn.myanimelist.net/images/anime/1523/146646.jpg,,2024-12-27T00:00:00+00:00,,
48392,https://myanimelist.net/anime/48392/Meijyou,Meijyou,,迷情,ONA,Original,,Currently Airing,11 min,Rx - Hentai,5.48,,11533,2291,11,"One day, a beautiful girl at school, Otsuki Roonue (17), was attacked by two thugs while on a date with her boyfriend, Hoshikai Singhai (17). Her resistance is in vain and Hoshikai, who tried to protect Otsuki, is stabbed and falls into the sea of blood.

When the remaining Otsuki is about to be raped, the school principal's son, Oborozuki (16), appears. With his help, Otsuki's chastity is protected, and Hoshikai's life is saved. However, Oborozuki did not intend to help them for free. Instead, he threatened Otsuki on the condition of ""being his woman for a week"", and Obiyue had no choice but to agree to him.

But there were conditions for this help. That is, Otsuki will become Oborozuki's woman for a week. Otsuki agrees in order to get out of her predicament, and above all to help Hoshikai. After school, with Hoshikai in the hospital, Otsuki is called to meet with Oborozuki. She begs to release her from the agreement but discovers how eager he is to take over her body.

(Source: AniDB)",,,Poly Animation,Hentai,https://cdn.myanimelist.net/images/anime/1302/113584.jpg,,2021-02-26T00:00:00+00:00,,
51866,https://myanimelist.net/anime/51866/CoroCoro_Monster_Ball,CoroCoro Monster Ball,Pokémon Kids TV: Rolling Poké Balls,コロコロモンスターボール,ONA,Game,,Currently Airing,5 min,PG - Children,5.47,12311,15377,746,1,"A rhythm video made for Pokémon Kids TV! 
Check it out and see if your favorite Pokémon is inside one of the rolling Poké Balls!
The Poké Balls just keep on coming!
But just what types of Pokémon do they contain?

(Source: Official YouTube Channel)",,,,Fantasy,https://cdn.myanimelist.net/images/anime/1043/123923.jpg,,2019-02-22T00:00:00+00:00,,
56154,https://myanimelist.net/anime/56154/Mahou_Touki_Lilustear,Mahou Touki Lilustear,,魔法闘姫リルスティア,OVA,Game,,Currently Airing,20 min,Rx - Hentai,5.41,,12046,1968,4,,,,Majin,Hentai,https://cdn.myanimelist.net/images/anime/1409/137497.jpg,,2023-10-27T00:00:00+00:00,,
58641,https://myanimelist.net/anime/58641/Mugoku_no_Kuni_no_Alice,Mugoku no Kuni no Alice,,夢獄の国のアリス,OVA,Game,,Currently Airing,15 min,Rx - Hentai,5.36,,12830,1522,6,,,,Majin,Hentai,https://cdn.myanimelist.net/images/anime/1213/142540.jpg,,2024-05-31T00:00:00+00:00,,
35694,https://myanimelist.net/anime/35694/Kirin_the_Noop,Kirin the Noop,Kirin the Noop,キリン・ザ・ヌープ,TV Special,Original,,Currently Airing,5 min,G - All Ages,5.23,12944,15205,784,1,A shadow painting anime about a timid giraffe named Noop and his hedgehog companion named Harry as they travel their distant star world helping each other.,,,,Adventure,https://cdn.myanimelist.net/images/anime/13/86110.jpg,,2014-02-06T00:00:00+00:00,,
54434,https://myanimelist.net/anime/54434/Chan_Chiho_Challenge_Channel,Chan Chiho Challenge Channel,,チャンチホチャレンジチャンネル,ONA,Game,,Currently Airing,5 min,G - All Ages,,19921,18481,395,0,"Video distributor Chan Chiho delivers various challenges related to Pokemon ""Chan Chiho Challenge Channel.""

(Source: Official YouTube Channel)",,,Pie in the sky,Comedy,https://cdn.myanimelist.net/images/anime/1620/134548.jpg,,2023-02-10T00:00:00+00:00,,
38025,https://myanimelist.net/anime/38025/Himitsukessha_Taka_no_Tsume_GG,Himitsukessha Taka no Tsume GG,,秘密結社 鷹の爪GG,ONA,Original,,Currently Airing,1 min,G - All Ages,,21320,17267,491,0,"A new season of Eagle Talon, this season focuses on current news stories in a panel-style show and will be distributed online. Eagle Talon still wants to conquer the world but they believe they have to understand the world first.

For example, the first episode talks about Starbucks deciding to remove plastic straws by 2020 which was announced publicly by the company a week before the Eagle Talon episode aired.",,,,Comedy,https://cdn.myanimelist.net/images/anime/1227/93216.jpg,,2018-07-19T00:00:00+00:00,,
54783,https://myanimelist.net/anime/54783/Kodomo_datta_Tsurai_yo,Kodomo datta Tsurai yo,KodoTsura,こどもだってつらいよ,ONA,Original,,Currently Airing,11 min,PG - Children,,17142,23702,124,0,"Watabe and Nokishita are primary school students living in Japan in early 1990s. They like to play a popular RPG game or buy the popular chocolate snacks with stickers inside.

(Source: YouTube)",,,Kate Arrow,Slice of Life,https://cdn.myanimelist.net/images/anime/1015/134600.jpg,https://www.youtube.com/watch?v=qRmMM4MsyAM,2019-07-02T00:00:00+00:00,,
54871,https://myanimelist.net/anime/54871/Shin_Nippon_History,Shin Nippon History,,新ニッポンヒストリー,TV,Original,,Currently Airing,23 min,G - All Ages,,14361,18511,393,0,,winter,2020,,Comedy,https://cdn.myanimelist.net/images/anime/1433/134811.jpg,,2020-01-06T00:00:00+00:00,,Mondays at 01:00 (JST)
30151,https://myanimelist.net/anime/30151/Kamiusagi_Rope__Warau_Asa_ni_wa_Fukuraitaru_tte_Maji_ssuka,Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?,,紙兎ロペ 〜笑う朝には福来たるってマジっすか!?,TV,Original,,Currently Airing,2 min,G - All Ages,,16940,13298,1331,1,"Fourth season of Kamiusagi Rope, events occur after the feature film. Airs on Mezamashi TV instead of the theaters.",fall,2012,,"Comedy, Slice of Life",https://cdn.myanimelist.net/images/anime/6/72182.jpg,https://www.youtube.com/watch?v=L19vL_TJKYk,2012-11-16T00:00:00+00:00,,Not scheduled once per week
54873,https://myanimelist.net/anime/54873/Takoru_TV,Takoru TV,,たこるTV,TV,Original,,Currently Airing,2 min,G - All Ages,,14821,23351,132,0,A series of shorts featuring TV Osaka's mascot character Takoru-kun which are broadcast at various times throughout the week.,,,,Slice of Life,https://cdn.myanimelist.net/images/anime/1603/134813.jpg,,2002-01-01T00:00:00+00:00,,Unknown
38099,https://myanimelist.net/anime/38099/Pakkororin,Pakkororin,Pakkororin,パッコロリン,TV,Original,,Currently Airing,1 min,G - All Ages,,18596,18377,403,0,"A minute long children's anime that follows 3 siblings. Two brothers who are rectangular and circular shaped, and a sister who is triangluar shaped. They have unique personalities and foster growth and discovery through their play time.",spring,2011,Three-d,,https://cdn.myanimelist.net/images/anime/1134/93318.jpg,,2011-03-28T00:00:00+00:00,,Not scheduled once per week
55045,https://myanimelist.net/anime/55045/Himawari_Girls_Mini_Anime,Himawari Girls Mini Anime,,HIMAWARIガールズ ミニアニメ,ONA,Original,,Currently Airing,3 min,G - All Ages,,21315,23699,124,0,A mini anime series for Himawari Channel.,,,,Comedy,https://cdn.myanimelist.net/images/anime/1333/135375.jpg,,2020-12-28T00:00:00+00:00,,
45677,https://myanimelist.net/anime/45677/Yichan_Xiao_Heshang,Yichan Xiao Heshang,,一禅小和尚,ONA,Original,,Currently Airing,2 min,G - All Ages,,16148,21045,235,0,,,,,Slice of Life,https://cdn.myanimelist.net/images/anime/1312/111111.jpg,,2016-12-15T00:00:00+00:00,,
35695,https://myanimelist.net/anime/35695/Keito_no_Yousei__Knit_to_Wool,Keito no Yousei: Knit to Wool,,けいとのようせいニットとウール,TV Special,Original,,Currently Airing,5 min,G - All Ages,,17007,18416,400,0,A stop-motion anime using knitted characters. Knit and Wool are yarn fairies who create a fun knitted play time at night.,,,,Fantasy,https://cdn.myanimelist.net/images/anime/2/86111.jpg,,2015-08-24T00:00:00+00:00,,
54919,https://myanimelist.net/anime/54919/Otaku-chans,Otaku-chans,,おたくちゃんズ,ONA,Original,,Currently Airing,30 sec,PG-13 - Teens 13 or older,,18555,21733,197,0,"A short anime made exclusively for the social media platform. Titled Otakuchanzu, the simple story follows two idol-obsessed cats: Riri and Popo.

(Source: ANN)",,,,Comedy,https://cdn.myanimelist.net/images/anime/1744/135454.jpg,,2023-03-16T00:00:00+00:00,,
29427,https://myanimelist.net/anime/29427/Mori_no_Ratio,Mori no Ratio,Ratio of Forest,森のレシオ,TV Special,Unknown,,Currently Airing,5 min,G - All Ages,,18067,15856,663,5,Stop-motion anime about a girl named Ratio who lives in a forest with her icy monsters and creatures. Every day she goes out explores new things.,,,,"Adventure, Fantasy",https://cdn.myanimelist.net/images/anime/8/70899.jpg,,2010-03-26T00:00:00+00:00,,
55514,https://myanimelist.net/anime/55514/Zatsu_Tabi__Thats_Journey,Zatsu Tabi: That's Journey,Zatsu Tabi: That's Journey,ざつ旅 -That's Journey-,TV,Manga,12,Currently Airing,Unknown,,,16331,5862,14499,27,"Chika Suzugamori, a rookie manga artist, has been rejected every time she submits a new draft. On the verge of giving up, she suddenly gets the idea of going on a journey—a journey that heals precisely because it's rough. This is the ultimate travel comic!

(Source: Kadokawa, translated)",spring,2025,Makaria,"Adventure, Slice of Life",https://cdn.myanimelist.net/images/anime/1944/148218.jpg,https://www.youtube.com/watch?v=F2lIatsblH4,2025-04-07T00:00:00+00:00,,Mondays at 22:00 (JST)
47599,https://myanimelist.net/anime/47599/Xiangchang_Paidui,Xiangchang Paidui,,香肠派对,ONA,Game,,Currently Airing,5 min,G - All Ages,,15590,23400,130,0,,,,,Comedy,https://cdn.myanimelist.net/images/anime/1682/130173.jpg,,2018-03-15T00:00:00+00:00,,
22669,https://myanimelist.net/anime/22669/Gohan_Kaijuu_Pap,Gohan Kaijuu Pap,,ごはんかいじゅうパップ,TV,Original,,Currently Airing,30 sec,G - All Ages,,20949,16484,575,0,"A series of short, 30-second segments featuring Gohan Kaijuu Pap and various ""side dish"" monsters to produce delicious meals.",spring,2011,DLE,"Action, Comedy",https://cdn.myanimelist.net/images/anime/13/59289.jpg,,2011-04-25T00:00:00+00:00,,Not scheduled once per week
